Vendor ID,Invoice Date,Payment Amount,Vendor Category,Vendor Location,Due Date,Payment Terms,delay_days,Payment Date,is_delayed,Historical Payment Behavior
V049,2023-04-10,69912,Logistics,Africa,2023-05-15,35,15,2023-05-30,1,11.4
V049,2023-04-26,62398,Services,Africa,2023-05-29,33,13,2023-06-11,1,11.727272727272727
V049,2023-04-27,61055,Raw Materials,Asia,2023-07-17,81,10,2023-07-27,1,11.833333333333334
V049,2023-04-28,74646,Technology,Africa,2023-07-10,73,11,2023-07-21,1,11.692307692307692
V049,2023-05-16,32338,Services,EU,2023-07-19,64,11,2023-07-30,1,11.642857142857142
V049,2023-05-21,18849,Technology,EU,2023-09-07,109,7,2023-09-14,1,11.6
V049,2023-05-25,14709,Services,EU,2023-07-21,57,11,2023-08-01,1,11.3125
V049,2023-06-14,73501,Raw Materials,Asia,2023-07-11,27,15,2023-07-26,1,11.294117647058824
V049,2023-06-21,39379,Raw Materials,US,2023-10-06,107,7,2023-10-13,1,11.5
V049,2023-07-07,63283,Services,US,2023-10-26,111,8,2023-11-03,1,11.263157894736842
V049,2023-07-16,43244,Services,Asia,2023-08-11,26,14,2023-08-25,1,11.1
V049,2023-07-26,19438,Raw Materials,Africa,2023-09-11,47,12,2023-09-23,1,11.238095238095237
V049,2023-07-28,49054,Services,Africa,2023-10-23,87,10,2023-11-02,1,11.272727272727273
V049,2023-09-16,12227,Technology,EU,2023-12-19,94,10,2023-12-29,1,11.217391304347826
V049,2023-09-20,64872,Services,EU,2023-11-22,63,11,2023-12-03,1,11.166666666666666
V049,2023-09-30,33663,Raw Materials,EU,2023-10-10,10,14,2023-10-24,1,11.16
V049,2023-10-10,42785,Raw Materials,US,2024-01-18,100,6,2024-01-24,1,11.26923076923077
V049,2023-10-22,70453,Services,US,2023-12-02,41,13,2023-12-15,1,11.074074074074074
V049,2023-10-22,66285,Raw Materials,EU,2023-11-12,21,16,2023-11-28,1,11.142857142857142
V049,2023-10-31,40075,Technology,EU,2024-02-14,106,9,2024-02-23,1,11.310344827586206
V049,2023-10-31,22146,Logistics,EU,2023-12-30,60,15,2024-01-14,1,11.233333333333333
V049,2023-11-03,28592,Logistics,US,2023-11-26,23,15,2023-12-11,1,11.35483870967742
V049,2023-11-07,28569,Technology,Africa,2023-12-02,25,16,2023-12-18,1,11.46875
V049,2023-11-18,53985,Raw Materials,US,2024-02-03,77,12,2024-02-15,1,11.606060606060606
V049,2023-11-25,39961,Raw Materials,EU,2023-12-13,18,15,2023-12-28,1,11.617647058823529
V049,2023-12-03,38895,Raw Materials,EU,2023-12-18,15,16,2024-01-03,1,11.714285714285714
V049,2023-12-06,5267,Logistics,US,2024-03-30,115,8,2024-04-07,1,11.833333333333334
V049,2023-12-06,59303,Logistics,Asia,2024-01-10,35,16,2024-01-26,1,11.72972972972973
V049,2023-12-21,36212,Logistics,EU,2024-04-13,114,11,2024-04-24,1,11.842105263157896
V049,2023-12-27,11220,Services,Asia,2024-03-18,82,11,2024-03-29,1,11.820512820512821
V049,2024-01-01,14891,Services,Asia,2024-02-04,34,12,2024-02-16,1,11.8
V049,2024-01-05,38301,Services,Asia,2024-02-26,52,11,2024-03-08,1,11.804878048780488
V049,2024-01-08,46357,Raw Materials,Africa,2024-03-13,65,12,2024-03-25,1,11.785714285714286
V049,2024-01-24,45299,Services,Asia,2024-01-31,7,16,2024-02-16,1,11.790697674418604
V049,2024-02-03,41486,Raw Materials,EU,2024-04-13,70,12,2024-04-25,1,11.886363636363637
V049,2024-02-09,42431,Services,EU,2024-03-16,36,15,2024-03-31,1,11.88888888888889
V049,2024-03-07,19291,Raw Materials,Asia,2024-03-31,24,15,2024-04-15,1,11.956521739130435
V049,2024-03-18,45170,Services,Africa,2024-05-20,63,12,2024-06-01,1,12.02127659574468
V049,2024-04-03,62801,Logistics,US,2024-07-25,113,7,2024-08-01,1,12.020833333333334
V049,2024-04-11,34145,Services,Asia,2024-06-19,69,12,2024-07-01,1,11.918367346938776
V049,2024-04-20,40768,Raw Materials,Asia,2024-08-15,117,7,2024-08-22,1,11.92
V049,2024-06-07,15084,Services,Africa,2024-08-30,84,11,2024-09-10,1,11.823529411764707
V049,2024-06-19,57072,Logistics,US,2024-09-03,76,10,2024-09-13,1,11.807692307692308
V049,2024-06-29,72545,Raw Materials,US,2024-07-15,16,14,2024-07-29,1,11.773584905660377
V049,2024-07-05,47347,Services,EU,2024-08-27,53,13,2024-09-09,1,11.814814814814815
V049,2024-07-26,17900,Logistics,Asia,2024-09-15,51,12,2024-09-27,1,11.836363636363636
V049,2024-07-27,46572,Logistics,Africa,2024-08-19,23,17,2024-09-05,1,11.839285714285714
V049,2024-09-09,49405,Raw Materials,Africa,2024-10-25,46,14,2024-11-08,1,11.929824561403509
V049,2024-09-10,18560,Raw Materials,US,2024-11-14,65,10,2024-11-24,1,11.96551724137931
V049,2024-09-15,30804,Raw Materials,US,2024-09-30,15,15,2024-10-15,1,11.932203389830509
V049,2024-09-30,56276,Technology,US,2024-11-03,34,11,2024-11-14,1,11.983333333333333
V049,2024-10-17,3334,Logistics,EU,2024-10-30,13,16,2024-11-15,1,11.967213114754099
V049,2024-11-29,49681,Raw Materials,Africa,2025-02-01,64,13,2025-02-14,1,12.03225806451613
V049,2024-12-10,61666,Technology,Africa,2025-03-03,83,10,2025-03-13,1,12.047619047619047
V049,2024-12-20,48984,Logistics,Africa,2025-03-08,78,11,2025-03-19,1,12.015625
V049,2024-12-21,37862,Raw Materials,Asia,2025-02-13,54,13,2025-02-26,1,12.0
V049,2024-12-23,43797,Raw Materials,Asia,2025-01-30,38,14,2025-02-13,1,12.015151515151516
V049,2024-12-24,43108,Services,Asia,2025-02-08,46,13,2025-02-21,1,12.044776119402986
V050,2023-01-08,70116,Technology,EU,2023-04-03,85,11,2023-04-14,1,0.0
V050,2023-01-16,22441,Technology,Asia,2023-05-13,117,7,2023-05-20,1,11.0
V050,2023-01-29,46768,Logistics,US,2023-03-11,41,13,2023-03-24,1,9.0
V050,2023-02-12,22095,Services,Africa,2023-03-08,24,15,2023-03-23,1,10.333333333333334
V050,2023-03-01,5079,Raw Materials,Asia,2023-04-19,49,12,2023-05-01,1,11.5
V050,2023-05-04,47720,Logistics,EU,2023-05-14,10,17,2023-05-31,1,11.6
V050,2023-05-05,14055,Raw Materials,Asia,2023-08-21,108,7,2023-08-28,1,12.5
V050,2023-05-11,21595,Raw Materials,US,2023-06-16,36,11,2023-06-27,1,11.714285714285714
V050,2023-05-26,26781,Services,EU,2023-07-22,57,13,2023-08-04,1,11.625
V050,2023-05-29,73903,Services,US,2023-08-31,94,8,2023-09-08,1,11.777777777777779
V050,2023-05-29,63131,Logistics,EU,2023-08-30,93,11,2023-09-10,1,11.4
V050,2023-06-04,66095,Technology,US,2023-08-24,81,10,2023-09-03,1,11.363636363636363
V050,2023-06-29,31555,Logistics,Africa,2023-07-15,16,16,2023-07-31,1,11.25
V050,2023-07-15,56769,Technology,Africa,2023-10-18,95,11,2023-10-29,1,11.615384615384615
V050,2023-07-21,29761,Technology,Asia,2023-11-03,105,8,2023-11-11,1,11.571428571428571
V050,2023-08-21,6229,Technology,US,2023-09-24,34,12,2023-10-06,1,11.333333333333334
V050,2023-08-29,71108,Technology,US,2023-10-02,34,14,2023-10-16,1,11.375
V050,2023-08-31,32108,Raw Materials,Asia,2023-11-13,74,11,2023-11-24,1,11.529411764705882
V050,2023-09-13,34534,Raw Materials,EU,2023-12-07,85,10,2023-12-17,1,11.5
V050,2023-09-18,65265,Technology,Asia,2023-10-25,37,13,2023-11-07,1,11.421052631578947
V050,2023-09-20,68656,Services,Africa,2023-12-15,86,10,2023-12-25,1,11.5
V050,2023-10-09,55240,Services,Asia,2023-12-07,59,13,2023-12-20,1,11.428571428571429
V050,2023-10-20,30438,Raw Materials,EU,2024-01-04,76,12,2024-01-16,1,11.5
V050,2023-10-21,56601,Technology,US,2023-12-24,64,13,2024-01-06,1,11.521739130434783
V050,2023-10-31,29837,Logistics,Asia,2023-11-19,19,15,2023-12-04,1,11.583333333333334
V050,2023-11-07,4415,Logistics,EU,2024-02-29,114,6,2024-03-06,1,11.72
V050,2023-11-07,17102,Services,Africa,2024-03-02,116,8,2024-03-10,1,11.5
V050,2023-11-11,28148,Raw Materials,Africa,2024-02-06,87,11,2024-02-17,1,11.37037037037037
V050,2023-11-19,59329,Technology,EU,2024-03-03,105,8,2024-03-11,1,11.357142857142858
V050,2023-11-20,49114,Raw Materials,US,2024-03-06,107,9,2024-03-15,1,11.241379310344827
V050,2023-11-24,43091,Services,US,2024-03-15,112,8,2024-03-23,1,11.166666666666666
V050,2023-12-08,16295,Raw Materials,US,2024-02-06,60,11,2024-02-17,1,11.064516129032258
V050,2023-12-15,47271,Services,Africa,2024-01-05,21,14,2024-01-19,1,11.0625
V050,2023-12-29,42544,Raw Materials,Asia,2024-02-22,55,11,2024-03-04,1,11.151515151515152
V050,2024-01-04,6177,Raw Materials,EU,2024-03-28,84,9,2024-04-06,1,11.147058823529411
V050,2024-01-12,37119,Services,EU,2024-04-07,86,12,2024-04-19,1,11.085714285714285
V050,2024-01-19,28800,Logistics,US,2024-03-19,60,13,2024-04-01,1,11.11111111111111
V050,2024-01-20,46136,Raw Materials,US,2024-03-19,59,11,2024-03-30,1,11.162162162162161
V050,2024-01-25,12217,Services,EU,2024-02-24,30,14,2024-03-09,1,11.157894736842104
V050,2024-03-01,22371,Technology,EU,2024-04-29,59,12,2024-05-11,1,11.23076923076923
V050,2024-03-09,45704,Logistics,Asia,2024-03-25,16,16,2024-04-10,1,11.25
V050,2024-03-14,61705,Services,Asia,2024-05-14,61,13,2024-05-27,1,11.365853658536585
V050,2024-03-14,73295,Raw Materials,US,2024-07-05,113,7,2024-07-12,1,11.404761904761905
V050,2024-03-15,7299,Services,Asia,2024-03-30,15,16,2024-04-15,1,11.30232558139535
V050,2024-03-29,48249,Logistics,Asia,2024-05-10,42,14,2024-05-24,1,11.409090909090908
V050,2024-04-10,11179,Technology,US,2024-06-11,62,12,2024-06-23,1,11.466666666666667
V050,2024-04-16,73599,Logistics,Asia,2024-04-25,9,16,2024-05-11,1,11.478260869565217
V050,2024-04-30,11379,Logistics,Asia,2024-05-15,15,15,2024-05-30,1,11.574468085106384
V050,2024-05-06,34282,Technology,Africa,2024-08-07,93,11,2024-08-18,1,11.645833333333334
V050,2024-05-08,6049,Services,US,2024-09-02,117,6,2024-09-08,1,11.63265306122449
V050,2024-05-10,44271,Logistics,EU,2024-09-07,120,10,2024-09-17,1,11.52
V050,2024-06-02,56924,Technology,US,2024-06-11,9,17,2024-06-28,1,11.490196078431373
V050,2024-06-17,51315,Logistics,EU,2024-10-08,113,9,2024-10-17,1,11.596153846153847
V050,2024-06-18,44121,Logistics,US,2024-07-03,15,15,2024-07-18,1,11.547169811320755
V050,2024-06-20,70070,Technology,US,2024-09-20,92,8,2024-09-28,1,11.61111111111111
V050,2024-06-21,12001,Logistics,EU,2024-08-04,44,12,2024-08-16,1,11.545454545454545
V050,2024-06-27,62849,Logistics,Africa,2024-07-16,19,18,2024-08-03,1,11.553571428571429
V050,2024-06-28,12056,Services,Africa,2024-10-24,118,7,2024-10-31,1,11.666666666666666
V050,2024-07-04,29587,Services,EU,2024-08-26,53,12,2024-09-07,1,11.586206896551724
V050,2024-07-08,23101,Raw Materials,US,2024-07-24,16,15,2024-08-08,1,11.59322033898305
V050,2024-07-19,67449,Logistics,US,2024-09-01,44,15,2024-09-16,1,11.65
V050,2024-07-20,3962,Technology,EU,2024-11-15,118,7,2024-11-22,1,11.704918032786885
V050,2024-07-23,65291,Technology,Asia,2024-10-07,76,10,2024-10-17,1,11.629032258064516
V050,2024-08-01,20025,Services,US,2024-11-14,105,8,2024-11-22,1,11.603174603174603
V050,2024-09-04,56855,Technology,Asia,2024-09-22,18,16,2024-10-08,1,11.546875
V050,2024-09-09,10437,Raw Materials,EU,2025-01-04,117,6,2025-01-10,1,11.615384615384615
V050,2024-10-25,26628,Logistics,Africa,2024-12-25,61,12,2025-01-06,1,11.530303030303031
V050,2024-11-01,32693,Services,US,2024-12-17,46,13,2024-12-30,1,11.537313432835822
V050,2024-11-09,62034,Technology,Africa,2025-01-19,71,13,2025-02-01,1,11.558823529411764
V050,2024-11-12,25950,Logistics,Asia,2024-11-25,13,16,2024-12-11,1,11.579710144927537
V050,2024-11-13,26052,Raw Materials,EU,2025-01-31,79,12,2025-02-12,1,11.642857142857142
V050,2024-11-14,31838,Logistics,EU,2025-01-06,53,13,2025-01-19,1,11.647887323943662
V050,2024-11-15,44408,Technology,Asia,2024-11-24,9,16,2024-12-10,1,11.666666666666666
V050,2024-11-18,42864,Services,Asia,2024-12-01,13,16,2024-12-17,1,11.726027397260275
V050,2024-11-23,60043,Raw Materials,EU,2025-02-15,84,11,2025-02-26,1,11.783783783783784
V050,2024-11-27,7562,Raw Materials,EU,2025-03-05,98,7,2025-03-12,1,11.773333333333333
V050,2024-12-07,63221,Technology,US,2025-02-12,67,11,2025-02-23,1,11.710526315789474
V051,2023-01-01,2019,Logistics,EU,2023-02-09,39,14,2023-02-23,1,0.0
V051,2023-01-06,53784,Raw Materials,Asia,2023-03-23,76,11,2023-04-03,1,14.0
V051,2023-02-01,4379,Logistics,US,2023-03-02,29,13,2023-03-15,1,12.5
V051,2023-02-14,43159,Services,Asia,2023-05-12,87,9,2023-05-21,1,12.666666666666666
V051,2023-03-11,39805,Logistics,Asia,2023-04-13,33,14,2023-04-27,1,11.75
V051,2023-03-13,40504,Technology,US,2023-03-27,14,16,2023-04-12,1,12.2
V051,2023-03-16,13292,Technology,Asia,2023-05-13,58,12,2023-05-25,1,12.833333333333334
V051,2023-03-19,37055,Services,EU,2023-03-31,12,15,2023-04-15,1,12.714285714285714
V051,2023-04-05,71352,Logistics,Asia,2023-06-10,66,12,2023-06-22,1,13.0
V051,2023-04-21,41881,Services,EU,2023-07-04,74,11,2023-07-15,1,12.88888888888889
V051,2023-04-29,62779,Services,EU,2023-08-09,102,9,2023-08-18,1,12.7
V051,2023-05-06,38073,Logistics,Africa,2023-07-10,65,11,2023-07-21,1,12.363636363636363
V051,2023-05-10,5097,Raw Materials,US,2023-08-30,112,8,2023-09-07,1,12.25
V051,2023-05-17,27529,Raw Materials,Africa,2023-06-30,44,15,2023-07-15,1,11.923076923076923
V051,2023-05-19,72760,Services,Africa,2023-08-15,88,11,2023-08-26,1,12.142857142857142
V051,2023-06-02,17404,Raw Materials,EU,2023-09-05,95,10,2023-09-15,1,12.066666666666666
V051,2023-06-10,59619,Raw Materials,EU,2023-09-29,111,10,2023-10-09,1,11.9375
V051,2023-07-12,57311,Services,US,2023-08-22,41,12,2023-09-03,1,11.823529411764707
V051,2023-07-21,45700,Technology,Africa,2023-09-05,46,14,2023-09-19,1,11.833333333333334
V051,2023-07-27,72853,Services,EU,2023-10-03,68,12,2023-10-15,1,11.947368421052632
V051,2023-08-05,28542,Raw Materials,Asia,2023-10-17,73,11,2023-10-28,1,11.95
V051,2023-08-10,46647,Logistics,Asia,2023-11-10,92,10,2023-11-20,1,11.904761904761905
V051,2023-08-10,11031,Logistics,US,2023-09-29,50,13,2023-10-12,1,11.818181818181818
V051,2023-08-11,70082,Logistics,EU,2023-12-01,112,10,2023-12-11,1,11.869565217391305
V051,2023-08-15,58860,Services,Asia,2023-10-29,75,12,2023-11-10,1,11.791666666666666
V051,2023-08-18,66432,Raw Materials,Africa,2023-10-26,69,12,2023-11-07,1,11.8
V051,2023-08-22,29879,Services,Asia,2023-12-06,106,8,2023-12-14,1,11.807692307692308
V051,2023-09-03,61119,Raw Materials,Africa,2023-12-25,113,9,2024-01-03,1,11.666666666666666
V051,2023-09-15,74771,Services,Africa,2023-12-24,100,8,2024-01-01,1,11.571428571428571
V051,2023-09-20,65018,Technology,Asia,2023-12-28,99,11,2024-01-08,1,11.448275862068966
V051,2023-09-25,3919,Technology,US,2023-10-20,25,12,2023-11-01,1,11.433333333333334
V051,2023-09-30,56652,Technology,Asia,2023-12-18,79,11,2023-12-29,1,11.451612903225806
V051,2023-10-01,32030,Raw Materials,Africa,2023-10-08,7,17,2023-10-25,1,11.4375
V051,2023-10-10,11631,Services,EU,2024-01-25,107,8,2024-02-02,1,11.606060606060606
V051,2023-10-20,1311,Technology,EU,2023-11-15,26,13,2023-11-28,1,11.5
V051,2023-11-07,22316,Logistics,EU,2023-11-15,8,16,2023-12-01,1,11.542857142857143
V051,2023-11-14,20903,Services,Asia,2023-12-25,41,14,2024-01-08,1,11.666666666666666
V051,2023-11-22,26419,Logistics,US,2024-03-14,113,9,2024-03-23,1,11.72972972972973
V051,2023-11-25,21948,Logistics,US,2024-02-01,68,12,2024-02-13,1,11.657894736842104
V051,2023-11-27,52213,Technology,US,2024-01-23,57,12,2024-02-04,1,11.666666666666666
V051,2023-12-27,39302,Services,Asia,2024-02-06,41,13,2024-02-19,1,11.675
V051,2023-12-29,13183,Technology,Asia,2024-04-01,94,10,2024-04-11,1,11.707317073170731
V051,2024-01-07,68246,Technology,EU,2024-03-14,67,12,2024-03-26,1,11.666666666666666
V051,2024-01-13,24922,Logistics,US,2024-02-11,29,14,2024-02-25,1,11.674418604651162
V051,2024-01-21,11242,Technology,Africa,2024-04-21,91,10,2024-05-01,1,11.727272727272727
V051,2024-02-08,60623,Raw Materials,Africa,2024-06-02,115,9,2024-06-11,1,11.688888888888888
V051,2024-02-14,28721,Raw Materials,Africa,2024-04-23,69,11,2024-05-04,1,11.630434782608695
V051,2024-02-26,16083,Raw Materials,Asia,2024-05-26,90,10,2024-06-05,1,11.617021276595745
V051,2024-03-03,57161,Technology,EU,2024-06-18,107,10,2024-06-28,1,11.583333333333334
V051,2024-03-16,31127,Raw Materials,US,2024-05-06,51,12,2024-05-18,1,11.551020408163266
V051,2024-04-12,41021,Technology,Asia,2024-05-02,20,15,2024-05-17,1,11.56
V051,2024-04-20,3088,Technology,Africa,2024-07-27,98,8,2024-08-04,1,11.627450980392156
V051,2024-04-24,58355,Raw Materials,Asia,2024-05-09,15,15,2024-05-24,1,11.557692307692308
V051,2024-04-25,47497,Logistics,EU,2024-06-05,41,13,2024-06-18,1,11.622641509433961
V051,2024-04-28,42275,Technology,EU,2024-06-10,43,14,2024-06-24,1,11.648148148148149
V051,2024-05-12,3131,Logistics,US,2024-06-17,36,14,2024-07-01,1,11.690909090909091
V051,2024-05-30,22476,Logistics,EU,2024-09-19,112,10,2024-09-29,1,11.732142857142858
V051,2024-06-30,52501,Logistics,US,2024-07-29,29,13,2024-08-11,1,11.701754385964913
V051,2024-07-16,5621,Logistics,Africa,2024-08-19,34,15,2024-09-03,1,11.724137931034482
V051,2024-07-21,16878,Raw Materials,US,2024-09-22,63,12,2024-10-04,1,11.779661016949152
V051,2024-07-26,19590,Logistics,Asia,2024-09-30,66,10,2024-10-10,1,11.783333333333333
V051,2024-08-05,15129,Raw Materials,Africa,2024-09-25,51,15,2024-10-10,1,11.754098360655737
V051,2024-08-16,57232,Services,EU,2024-10-30,75,12,2024-11-11,1,11.806451612903226
V051,2024-08-27,34698,Technology,EU,2024-11-21,86,10,2024-12-01,1,11.80952380952381
V051,2024-09-02,9913,Raw Materials,Asia,2024-10-13,41,13,2024-10-26,1,11.78125
V051,2024-09-15,26756,Raw Materials,US,2024-09-28,13,16,2024-10-14,1,11.8
V051,2024-09-15,53924,Services,Africa,2024-12-17,93,11,2024-12-28,1,11.863636363636363
V051,2024-09-17,9385,Services,Africa,2024-10-25,38,12,2024-11-06,1,11.850746268656716
V051,2024-09-28,71266,Services,Africa,2024-10-13,15,15,2024-10-28,1,11.852941176470589
V051,2024-09-30,23917,Raw Materials,EU,2024-11-08,39,13,2024-11-21,1,11.898550724637682
V051,2024-10-24,4014,Technology,US,2024-12-29,66,9,2025-01-07,1,11.914285714285715
V051,2024-11-07,72103,Logistics,EU,2025-01-29,83,11,2025-02-09,1,11.873239436619718
V051,2024-11-10,13805,Raw Materials,US,2024-12-08,28,13,2024-12-21,1,11.86111111111111
V051,2024-11-22,45621,Technology,US,2025-02-07,77,10,2025-02-17,1,11.876712328767123
V051,2024-11-23,45973,Logistics,US,2025-03-08,105,10,2025-03-18,1,11.85135135135135
V051,2024-12-04,50361,Services,US,2025-03-20,106,8,2025-03-28,1,11.826666666666666
V051,2024-12-06,26323,Services,US,2025-01-16,41,13,2025-01-29,1,11.776315789473685
V051,2024-12-14,55816,Technology,Africa,2025-03-06,82,11,2025-03-17,1,11.792207792207792
V051,2024-12-21,37966,Raw Materials,Africa,2025-04-13,113,8,2025-04-21,1,11.782051282051283
V051,2024-12-24,22958,Services,EU,2025-01-08,15,15,2025-01-23,1,11.734177215189874
V052,2023-01-14,13257,Services,US,2023-02-09,26,12,2023-02-21,1,0.0
V052,2023-01-29,7751,Technology,Africa,2023-04-11,72,10,2023-04-21,1,12.0
V052,2023-02-03,51010,Services,EU,2023-05-25,111,7,2023-06-01,1,11.0
V052,2023-02-11,53274,Technology,EU,2023-04-06,54,14,2023-04-20,1,9.666666666666666
V052,2023-02-22,25046,Technology,EU,2023-06-18,116,9,2023-06-27,1,10.75
V052,2023-03-04,25800,Technology,Asia,2023-04-01,28,15,2023-04-16,1,10.4
V052,2023-03-13,74539,Services,EU,2023-07-04,113,8,2023-07-12,1,11.166666666666666
V052,2023-03-20,15819,Services,Africa,2023-03-29,9,16,2023-04-14,1,10.714285714285714
V052,2023-04-12,36748,Logistics,Asia,2023-05-09,27,18,2023-05-27,1,11.375
V052,2023-04-15,42299,Raw Materials,Asia,2023-04-27,12,16,2023-05-13,1,12.11111111111111
V052,2023-04-25,27079,Logistics,Asia,2023-08-13,110,9,2023-08-22,1,12.5
V052,2023-05-09,73736,Logistics,Asia,2023-08-31,114,8,2023-09-08,1,12.181818181818182
V052,2023-05-11,72962,Services,Africa,2023-08-24,105,10,2023-09-03,1,11.833333333333334
V052,2023-06-08,12308,Services,EU,2023-06-27,19,15,2023-07-12,1,11.692307692307692
V052,2023-06-13,7468,Technology,Asia,2023-07-10,27,15,2023-07-25,1,11.928571428571429
V052,2023-06-21,35117,Services,US,2023-08-27,67,9,2023-09-05,1,12.133333333333333
V052,2023-06-28,56883,Services,EU,2023-10-08,102,9,2023-10-17,1,11.9375
V052,2023-06-30,13454,Raw Materials,Asia,2023-08-13,44,13,2023-08-26,1,11.764705882352942
V052,2023-07-29,28457,Technology,Asia,2023-08-17,19,18,2023-09-04,1,11.833333333333334
V052,2023-08-05,16037,Technology,Africa,2023-10-23,79,11,2023-11-03,1,12.157894736842104
V052,2023-08-07,27026,Logistics,US,2023-08-22,15,17,2023-09-08,1,12.1
V052,2023-08-26,30265,Technology,Asia,2023-11-02,68,11,2023-11-13,1,12.333333333333334
V052,2023-09-11,6568,Logistics,Asia,2023-09-30,19,16,2023-10-16,1,12.272727272727273
V052,2023-09-15,67976,Raw Materials,Africa,2023-12-09,85,11,2023-12-20,1,12.434782608695652
V052,2023-10-08,12766,Raw Materials,EU,2024-01-10,94,10,2024-01-20,1,12.375
V052,2023-10-16,34539,Services,EU,2023-12-15,60,12,2023-12-27,1,12.28
V052,2023-10-19,39871,Raw Materials,US,2023-11-03,15,15,2023-11-18,1,12.26923076923077
V052,2023-10-30,13431,Logistics,EU,2023-11-15,16,15,2023-11-30,1,12.37037037037037
V052,2023-11-13,24205,Raw Materials,Africa,2024-02-23,102,12,2024-03-06,1,12.464285714285714
V052,2023-12-14,36475,Technology,Asia,2024-03-24,101,10,2024-04-03,1,12.448275862068966
V052,2023-12-21,6439,Services,Asia,2024-03-26,96,9,2024-04-04,1,12.366666666666667
V052,2023-12-28,31819,Technology,EU,2024-04-09,103,8,2024-04-17,1,12.258064516129032
V052,2024-01-13,53500,Services,EU,2024-02-28,46,12,2024-03-11,1,12.125
V052,2024-01-24,5675,Logistics,US,2024-05-03,100,8,2024-05-11,1,12.121212121212121
V052,2024-02-08,5958,Logistics,US,2024-04-14,66,11,2024-04-25,1,12.0
V052,2024-02-28,64059,Logistics,US,2024-04-23,55,13,2024-05-06,1,11.971428571428572
V052,2024-03-01,47714,Raw Materials,Africa,2024-03-12,11,17,2024-03-29,1,12.0
V052,2024-03-06,38774,Logistics,Africa,2024-04-11,36,14,2024-04-25,1,12.135135135135135
V052,2024-03-07,65196,Technology,US,2024-04-12,36,15,2024-04-27,1,12.18421052631579
